Country Name,Country Code,Year,Users percentage,Region,IncomeGroup,SpecialNotes,Population,Users Total
Serbia,SRB,2011,42.2,Europe & Central Asia,Upper middle income,"Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised.",7234099,3052789
Serbia,SRB,2012,48.1,Europe & Central Asia,Upper middle income,"Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised.",7199077,3462756
Serbia,SRB,2013,53.45036418,Europe & Central Asia,Upper middle income,"Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised.",7164132,3829254
Serbia,SRB,2014,62.07508046,Europe & Central Asia,Upper middle income,"Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised.",7130576,4426310
Serbia,SRB,2015,65.3170254,Europe & Central Asia,Upper middle income,"Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised.",7095383,4634493
Serbia,SRB,2016,67.05684137,Europe & Central Asia,Upper middle income,"Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised.",7058322,4733087
Serbia,SRB,2017,70.33083553,Europe & Central Asia,Upper middle income,"Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised.",7020858,4937828
Serbia,SRB,2018,73.36070915,Europe & Central Asia,Upper middle income,"Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised.",6982604,5122487
Serbia,SRB,2019,77.41677362,Europe & Central Asia,Upper middle income,"Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised.",6945235,5376776
Serbia,SRB,2020,78.36804077,Europe & Central Asia,Upper middle income,"Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised.",6899126,5406709
Seychelles,SYC,1990,0.0,Sub-Saharan Africa,High income,,69507,0
Seychelles,SYC,1991,0.0,Sub-Saharan Africa,High income,,70439,0
Seychelles,SYC,1992,0.0,Sub-Saharan Africa,High income,,70763,0
Seychelles,SYC,1993,0.0,Sub-Saharan Africa,High income,,72253,0
Seychelles,SYC,1994,0.0,Sub-Saharan Africa,High income,,74205,0
Seychelles,SYC,1995,0.0,Sub-Saharan Africa,High income,,75304,0
Seychelles,SYC,1996,0.651474286,Sub-Saharan Africa,High income,,76417,497
Seychelles,SYC,1997,1.28295593,Sub-Saharan Africa,High income,,77319,991
Seychelles,SYC,1998,2.526177514,Sub-Saharan Africa,High income,,78846,1991
Seychelles,SYC,1999,6.229054803,Sub-Saharan Africa,High income,,80410,5008
Seychelles,SYC,2000,7.395629183,Sub-Saharan Africa,High income,,81131,6000
Seychelles,SYC,2001,11.01510293,Sub-Saharan Africa,High income,,81202,8944
Seychelles,SYC,2002,14.30417083,Sub-Saharan Africa,High income,,83723,11975
Seychelles,SYC,2003,14.59250432,Sub-Saharan Africa,High income,,82781,12079
Seychelles,SYC,2004,24.27213922,Sub-Saharan Africa,High income,,82475,20018
Seychelles,SYC,2005,25.41326815,Sub-Saharan Africa,High income,,82858,21056
Seychelles,SYC,2006,34.95197117,Sub-Saharan Africa,High income,,84600,29569
Seychelles,SYC,2007,38.38,Sub-Saharan Africa,High income,,85033,32635
Seychelles,SYC,2008,40.44,Sub-Saharan Africa,High income,,86956,35165
Seychelles,SYC,2009,,Sub-Saharan Africa,High income,,87298,0
Seychelles,SYC,2010,41.0,Sub-Saharan Africa,High income,,89770,36805
Seychelles,SYC,2011,43.16400446,Sub-Saharan Africa,High income,,87441,37743
Seychelles,SYC,2012,47.076,Sub-Saharan Africa,High income,,88303,41569
Seychelles,SYC,2013,50.4,Sub-Saharan Africa,High income,,89949,45334
Seychelles,SYC,2014,51.25470199,Sub-Saharan Africa,High income,,91359,46825
Seychelles,SYC,2015,54.25961786,Sub-Saharan Africa,High income,,93419,50688
Seychelles,SYC,2016,56.51470815,Sub-Saharan Africa,High income,,94677,53506
Seychelles,SYC,2017,58.76981124,Sub-Saharan Africa,High income,,95843,56326
Seychelles,SYC,2018,70.1,Sub-Saharan Africa,High income,,96762,67830
Seychelles,SYC,2019,75.0,Sub-Saharan Africa,High income,,97625,73218
Seychelles,SYC,2020,79.0,Sub-Saharan Africa,High income,,98462,77784
Sierra Leone,SLE,1990,0.0,Sub-Saharan Africa,Low income,,4325388,0
Sierra Leone,SLE,1991,0.0,Sub-Saharan Africa,Low income,,4378169,0
Sierra Leone,SLE,1992,0.0,Sub-Saharan Africa,Low income,,4301566,0
Sierra Leone,SLE,1993,0.0,Sub-Saharan Africa,Low income,,4295689,0
Sierra Leone,SLE,1994,0.0,Sub-Saharan Africa,Low income,,4314953,0
Sierra Leone,SLE,1995,0.0,Sub-Saharan Africa,Low income,,4324149,0
Sierra Leone,SLE,1996,0.002506116,Sub-Saharan Africa,Low income,,4347370,108
Sierra Leone,SLE,1997,0.004987835,Sub-Saharan Africa,Low income,,4405028,219
Sierra Leone,SLE,1998,0.014805065,Sub-Saharan Africa,Low income,,4449975,658
Sierra Leone,SLE,1999,0.048490656,Sub-Saharan Africa,Low income,,4475145,2170
Sierra Leone,SLE,2000,0.118254246,Sub-Saharan Africa,Low income,,4584067,5420
Sierra Leone,SLE,2001,0.160264445,Sub-Saharan Africa,Low income,,4857096,7784
Sierra Leone,SLE,2002,0.176198957,Sub-Saharan Africa,Low income,,5140113,9056
Sierra Leone,SLE,2003,0.190173282,Sub-Saharan Africa,Low income,,5350907,10175
Sierra Leone,SLE,2004,0.203007681,Sub-Saharan Africa,Low income,,5533329,11233
Sierra Leone,SLE,2005,0.21539161,Sub-Saharan Africa,Low income,,5683334,12241
Sierra Leone,SLE,2006,0.227669467,Sub-Saharan Africa,Low income,,5809774,13227
Sierra Leone,SLE,2007,0.239834699,Sub-Saharan Africa,Low income,,5939163,14244
Sierra Leone,SLE,2008,0.25,Sub-Saharan Africa,Low income,,6090860,15227
Sierra Leone,SLE,2009,0.26,Sub-Saharan Africa,Low income,,6259842,16275
Sierra Leone,SLE,2010,0.58,Sub-Saharan Africa,Low income,,6436698,37332
Sierra Leone,SLE,2011,0.9,Sub-Saharan Africa,Low income,,6612385,59511
Sierra Leone,SLE,2012,2.5,Sub-Saharan Africa,Low income,,6788587,169714
Sierra Leone,SLE,2013,4.0,Sub-Saharan Africa,Low income,,6964859,278594
Sierra Leone,SLE,2014,6.057298984,Sub-Saharan Africa,Low income,,7140688,432532
Sierra Leone,SLE,2015,6.344421603,Sub-Saharan Africa,Low income,,7314773,464080
Sierra Leone,SLE,2016,11.77318438,Sub-Saharan Africa,Low income,,7493913,882272
Sierra Leone,SLE,2017,13.23693043,Sub-Saharan Africa,Low income,,7677565,1016273
Sierra Leone,SLE,2018,15.8,Sub-Saharan Africa,Low income,,7861281,1242082
Sierra Leone,SLE,2019,16.8,Sub-Saharan Africa,Low income,,8046828,1351867
Sierra Leone,SLE,2020,18.0,Sub-Saharan Africa,Low income,,8233970,1482114
Singapore,SGP,1990,0.0,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,3047132,0
Singapore,SGP,1991,0.161504498,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,3135083,5063
Singapore,SGP,1992,0.471368155,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,3230698,15228
Singapore,SGP,1993,0.763278139,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,3313471,25290
Singapore,SGP,1994,1.185203797,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,3419048,40522
Singapore,SGP,1995,2.873418722,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,3524506,101273
Singapore,SGP,1996,8.34995903,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,3670704,306502
Singapore,SGP,1997,13.47162042,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,3796038,511387
Singapore,SGP,1998,19.59076716,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,3927213,769371
Singapore,SGP,1999,24.15543693,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,3958723,956246
Singapore,SGP,2000,36.0,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,4027887,1450039
Singapore,SGP,2001,41.67042518,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,4138012,1724327
Singapore,SGP,2002,47.0,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,4175950,1962696
Singapore,SGP,2003,53.83794329,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,4114826,2215337
Singapore,SGP,2004,62.0,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,4166664,2583331
Singapore,SGP,2005,61.0,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,4265762,2602114
Singapore,SGP,2006,59.0,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,4401365,2596805
Singapore,SGP,2007,69.9,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,4588599,3207430
Singapore,SGP,2008,69.0,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,4839396,3339183
Singapore,SGP,2009,69.0,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,4987573,3441425
Singapore,SGP,2010,71.0,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,5076732,3604479
Singapore,SGP,2011,71.0,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,5183688,3680418
Singapore,SGP,2012,72.0,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,5312437,3824954
Singapore,SGP,2013,80.90205685,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,5399162,4368033
Singapore,SGP,2014,82.1,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,5469724,4490643
Singapore,SGP,2015,83.2,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,5535002,4605121
Singapore,SGP,2016,84.45226789,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,5607283,4735477
Singapore,SGP,2017,84.45226789,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,5612253,4739674
Singapore,SGP,2018,88.16563603,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,5638676,4971374
Singapore,SGP,2019,88.94925269,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,5703569,5073282
Singapore,SGP,2020,92.00434653,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.,5685807,5231189
Sint Maarten (Dutch part),SXM,1990,,Latin America & Caribbean,High income,,27845,0
Sint Maarten (Dutch part),SXM,1991,,Latin America & Caribbean,High income,,29820,0
Sint Maarten (Dutch part),SXM,1992,,Latin America & Caribbean,High income,,31345,0
Sint Maarten (Dutch part),SXM,1993,,Latin America & Caribbean,High income,,31823,0
Sint Maarten (Dutch part),SXM,1994,,Latin America & Caribbean,High income,,31735,0
Sint Maarten (Dutch part),SXM,1995,,Latin America & Caribbean,High income,,31596,0
Sint Maarten (Dutch part),SXM,1996,,Latin America & Caribbean,High income,,31410,0
Sint Maarten (Dutch part),SXM,1997,,Latin America & Caribbean,High income,,31195,0
Sint Maarten (Dutch part),SXM,1998,,Latin America & Caribbean,High income,,31240,0
Sint Maarten (Dutch part),SXM,1999,,Latin America & Caribbean,High income,,31084,0
Sint Maarten (Dutch part),SXM,2000,,Latin America & Caribbean,High income,,30519,0
Sint Maarten (Dutch part),SXM,2001,,Latin America & Caribbean,High income,,30600,0
Sint Maarten (Dutch part),SXM,2002,,Latin America & Caribbean,High income,,30777,0
Sint Maarten (Dutch part),SXM,2003,,Latin America & Caribbean,High income,,31472,0
Sint Maarten (Dutch part),SXM,2004,,Latin America & Caribbean,High income,,32488,0
Sint Maarten (Dutch part),SXM,2005,,Latin America & Caribbean,High income,,33011,0
Sint Maarten (Dutch part),SXM,2006,,Latin America & Caribbean,High income,,33441,0
Sint Maarten (Dutch part),SXM,2007,,Latin America & Caribbean,High income,,33811,0
Sint Maarten (Dutch part),SXM,2008,,Latin America & Caribbean,High income,,33964,0
Sint Maarten (Dutch part),SXM,2009,,Latin America & Caribbean,High income,,34238,0
Sint Maarten (Dutch part),SXM,2010,,Latin America & Caribbean,High income,,34056,0
Sint Maarten (Dutch part),SXM,2011,,Latin America & Caribbean,High income,,33435,0
Sint Maarten (Dutch part),SXM,2012,,Latin America & Caribbean,High income,,34640,0
Sint Maarten (Dutch part),SXM,2013,,Latin America & Caribbean,High income,,36607,0
Sint Maarten (Dutch part),SXM,2014,,Latin America & Caribbean,High income,,37685,0
Sint Maarten (Dutch part),SXM,2015,,Latin America & Caribbean,High income,,38825,0
Sint Maarten (Dutch part),SXM,2016,,Latin America & Caribbean,High income,,39969,0
Sint Maarten (Dutch part),SXM,2017,,Latin America & Caribbean,High income,,40574,0
Sint Maarten (Dutch part),SXM,2018,,Latin America & Caribbean,High income,,40895,0
Sint Maarten (Dutch part),SXM,2019,,Latin America & Caribbean,High income,,41608,0
Sint Maarten (Dutch part),SXM,2020,,Latin America & Caribbean,High income,,42310,0
Slovak Republic,SVK,1990,0.0,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5299187,0
Slovak Republic,SVK,1991,0.0,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5303294,0
Slovak Republic,SVK,1992,0.0,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5305016,0
Slovak Republic,SVK,1993,0.127829232,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5325305,6807
Slovak Republic,SVK,1994,0.318509704,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5346331,17028
Slovak Republic,SVK,1995,0.523210163,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5361999,28054
Slovak Republic,SVK,1996,0.783290109,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5373361,42089
Slovak Republic,SVK,1997,1.173381014,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5383291,63166
Slovak Republic,SVK,1998,2.689809786,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5390516,144994
Slovak Republic,SVK,1999,5.437758139,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5396020,293422
Slovak Republic,SVK,2000,9.426803201,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5388720,507984
Slovak Republic,SVK,2001,12.52832185,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5378867,673881
Slovak Republic,SVK,2002,40.14,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5376912,2158292
Slovak Republic,SVK,2003,43.04,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5373374,2312700
Slovak Republic,SVK,2004,52.89,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5372280,2841398
Slovak Republic,SVK,2005,55.19,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5372807,2965252
Slovak Republic,SVK,2006,56.08,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5373054,3013208
Slovak Republic,SVK,2007,61.8,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5374622,3321516
Slovak Republic,SVK,2008,66.05,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5379233,3552983
Slovak Republic,SVK,2009,70.0,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5386406,3770484
Slovak Republic,SVK,2010,75.71,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5391428,4081850
Slovak Republic,SVK,2011,74.43999717,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5398384,4018556
Slovak Republic,SVK,2012,76.70999012,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5407579,4148153
Slovak Republic,SVK,2013,77.8826,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5413393,4216091
Slovak Republic,SVK,2014,79.98,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5418649,4333835
Slovak Republic,SVK,2015,77.63468203,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5423801,4210750
Slovak Republic,SVK,2016,80.47585728,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5430798,4370481
Slovak Republic,SVK,2017,81.62566752,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5439232,4439809
Slovak Republic,SVK,2018,80.44892248,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5446771,4381868
Slovak Republic,SVK,2019,82.8536605,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5454147,4518960
Slovak Republic,SVK,2020,89.9209082,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",5458827,4908626
